Concurso;Data_Sorteio;Bola1;Bola2;Bola3;Bola4;Bola5;Bola6;Bola7;Bola8;Bola9;Bola10;Bola11;Bola12;Bola13;Bola14;Bola15;Arrecadacao_Total;Ganhadores_15_Numeros;Ganhadores_14_Numeros;Ganhadores_13_Numeros;Ganhadores_12_Numeros;Ganhadores_11_Numeros;Valor_Rateio_15_Numeros;Valor_Rateio_14_Numeros;Valor_Rateio_13_Numeros;Valor_Rateio_12_Numeros;Valor_Rateio_11_Numeros;Acumulado_15_Numeros;Estimativa_Premio;Valor_Acumulado_Especial;Pares;Impares;N_Primos
2167;26/02/2021;02;03;04;06;07;09;11;12;14;16;17;18;19;20;23;0,00;1;273;10249;108640;592743;0;0;0;0;0;0;0;0;8;7;7
2168;27/02/2021;01;03;04;06;08;10;11;12;13;14;16;17;21;23;25;0,00;1;301;8679;90721;468221;0;0;0;0;0;0;0;0;7;8;5
2169;01/03/2021;01;02;04;05;08;10;11;12;13;16;20;22;23;24;25;0,00;2;223;9788;123153;625369;0;0;0;0;0;0;0;0;9;6;5
2170;02/03/2021;01;06;07;09;10;11;13;17;18;19;21;22;23;24;25;0,00;0;252;10400;138905;775131;0;0;0;0;0;0;0;0;5;10;6
2171;03/03/2021;01;04;09;10;11;13;15;17;18;19;21;22;23;24;25;0,00;7;667;28682;248860;1236378;0;0;0;0;0;0;0;0;5;10;5
2172;04/03/2021;06;08;09;10;11;13;14;15;16;17;19;20;22;23;25;0,00;3;211;7363;101934;552588;0;0;0;0;0;0;0;0;7;8;5
2173;05/03/2021;01;02;03;09;11;12;13;15;16;18;19;20;21;22;25;0,00;0;178;8217;117819;676509;0;0;0;0;0;0;0;0;6;9;5
2174;06/03/2021;01;02;03;05;06;07;08;11;13;14;15;16;21;24;25;0,00;1;198;7555;102685;644857;0;0;0;0;0;0;0;0;6;9;6
2175;08/03/2021;01;03;05;07;10;11;12;13;14;15;16;17;19;22;23;0,00;1;245;10081;123996;653000;0;0;0;0;0;0;0;0;5;10;8
2176;09/03/2021;01;02;04;05;07;08;09;11;12;13;16;18;20;21;22;0,00;1;270;8417;102705;542488;0;0;0;0;0;0;0;0;8;7;5
2177;10/03/2021;01;03;04;07;08;10;12;14;15;16;17;19;20;22;24;0,00;11;578;12656;122313;601828;0;0;0;0;0;0;0;0;9;6;4
2178;11/03/2021;02;05;08;09;11;13;14;15;17;18;19;20;22;23;24;0,00;2;284;9501;110961;584398;0;0;0;0;0;0;0;0;7;8;7
2179;12/03/2021;03;06;07;08;09;10;13;14;15;16;18;19;20;21;25;0,00;1;253;9121;112953;644411;0;0;0;0;0;0;0;0;7;8;4
2180;13/03/2021;01;03;06;07;08;09;10;11;13;14;16;18;20;21;24;0,00;2;362;11527;142787;693743;0;0;0;0;0;0;0;0;8;7;4
2181;15/03/2021;01;02;03;05;06;09;11;13;14;15;17;18;22;23;25;0,00;2;345;10863;130702;658283;0;0;0;0;0;0;0;0;5;10;7
2182;16/03/2021;02;03;08;09;10;12;13;14;16;17;19;20;22;23;25;0,00;2;330;10000;111961;561326;0;0;0;0;0;0;0;0;8;7;6
2183;17/03/2021;01;02;04;06;09;11;14;15;16;18;19;20;21;22;25;0,00;1;257;8352;99469;518979;0;0;0;0;0;0;0;0;8;7;3
2184;18/03/2021;05;07;09;10;11;12;14;15;17;19;20;21;22;24;25;0,00;3;349;11221;105156;522673;0;0;0;0;0;0;0;0;6;9;5
2185;19/03/2021;01;03;05;08;09;12;13;14;16;17;18;19;20;21;25;0,00;3;224;9552;115753;626203;0;0;0;0;0;0;0;0;6;9;5
2186;20/03/2021;04;06;07;09;12;13;15;16;17;18;19;22;23;24;25;0,00;0;174;7148;87422;476354;0;0;0;0;0;0;0;0;7;8;5
2187;22/03/2021;03;04;06;07;08;09;10;11;13;15;16;17;21;22;24;0,00;2;260;9994;129904;748692;0;0;0;0;0;0;0;0;7;8;5
2188;23/03/2021;01;03;06;08;10;11;14;15;16;17;19;20;23;24;25;0,00;1;238;8451;99987;522125;0;0;0;0;0;0;0;0;7;8;5
2189;24/03/2021;01;03;04;05;06;08;10;11;13;14;17;18;19;22;24;0,00;2;961;11251;114691;546932;0;0;0;0;0;0;0;0;8;7;6
2190;25/03/2021;01;02;03;04;05;08;09;11;12;13;14;16;17;23;24;0,00;2;285;9755;122941;712692;0;0;0;0;0;0;0;0;7;8;7
2191;26/03/2021;03;04;05;06;10;11;13;14;15;17;18;19;20;21;23;0,00;0;338;8095;107031;604576;0;0;0;0;0;0;0;0;6;9;7
2192;27/03/2021;02;03;04;05;06;07;11;12;14;17;19;21;22;23;25;0,00;0;207;8567;105233;563067;0;0;0;0;0;0;0;0;6;9;8
2193;29/03/2021;02;04;05;06;07;09;10;11;13;14;19;20;22;23;24;0,00;3;543;16549;182924;945041;0;0;0;0;0;0;0;0;8;7;7
2194;30/03/2021;03;04;05;06;07;08;09;11;13;15;17;19;20;22;25;0,00;1;289;9567;106904;536485;0;0;0;0;0;0;0;0;5;10;7
2195;31/03/2021;02;03;05;07;08;09;11;12;13;16;17;18;20;22;23;0,00;2;447;11147;121832;595838;0;0;0;0;0;0;0;0;7;8;8
2196;01/04/2021;04;05;06;08;10;11;13;15;17;18;20;21;23;24;25;0,00;2;682;15723;147426;586650;0;0;0;0;0;0;0;0;7;8;5
2197;03/04/2021;01;02;03;04;07;08;10;11;13;14;15;16;17;18;21;0,00;0;165;6918;83879;488138;0;0;0;0;0;0;0;0;7;8;6
2198;05/04/2021;01;04;05;07;09;11;12;13;15;17;18;20;21;22;23;0,00;1;503;15729;181242;916266;0;0;0;0;0;0;0;0;5;10;6
2199;06/04/2021;01;02;05;06;07;09;12;14;15;17;18;19;20;23;24;0,00;3;226;8154;98310;537646;0;0;0;0;0;0;0;0;7;8;6
2200;07/04/2021;01;02;04;06;08;09;10;11;13;14;16;17;19;23;25;0,00;10;752;19263;196043;956256;0;0;0;0;0;0;0;0;7;8;6
2201;08/04/2021;01;03;05;06;07;08;09;10;13;14;16;18;19;21;24;0,00;0;190;9590;107145;568306;0;0;0;0;0;0;0;0;7;8;5
2202;09/04/2021;01;05;09;10;13;14;15;16;17;18;20;21;22;24;25;0,00;4;317;12026;158598;904329;0;0;0;0;0;0;0;0;7;8;3
2203;10/04/2021;02;03;05;07;10;12;13;14;18;20;21;22;23;24;25;0,00;1;284;9762;115925;581895;0;0;0;0;0;0;0;0;8;7;6
2204;12/04/2021;01;02;03;04;05;06;09;11;12;13;16;18;20;23;24;0,00;1;244;7780;108093;611345;0;0;0;0;0;0;0;0;8;7;6
2205;13/04/2021;01;02;05;06;07;09;10;12;14;17;18;19;22;24;25;0,00;3;345;10205;112995;549340;0;0;0;0;0;0;0;0;8;7;5
2206;14/04/2021;01;02;03;04;06;08;12;13;15;16;17;20;21;23;25;0,00;2;309;11272;121246;609967;0;0;0;0;0;0;0;0;7;8;5
2207;15/04/2021;03;05;06;07;08;09;10;11;12;13;14;17;20;22;25;0,00;1;177;7174;103798;601529;0;0;0;0;0;0;0;0;7;8;6
2208;16/04/2021;04;05;09;10;11;12;14;15;16;18;19;21;22;23;24;0,00;4;269;8988;106350;592217;0;0;0;0;0;0;0;0;8;7;4
2209;17/04/2021;01;04;05;06;07;09;11;12;14;15;16;17;21;22;23;0,00;0;165;5774;75764;425441;0;0;0;0;0;0;0;0;6;9;5
2210;19/04/2021;01;03;04;08;09;10;13;14;15;16;17;19;22;23;25;0,00;4;701;21672;247745;1267668;0;0;0;0;0;0;0;0;6;9;5
2211;20/04/2021;04;05;08;09;10;11;12;13;17;18;19;20;21;22;23;0,00;12;735;11366;113556;584232;0;0;0;0;0;0;0;0;7;8;6
2212;22/04/2021;01;04;05;06;07;08;10;11;12;13;17;18;20;21;22;0,00;2;256;10367;131981;635726;0;0;0;0;0;0;0;0;8;7;5
2213;23/04/2021;03;04;05;06;07;08;10;16;17;18;19;20;22;24;25;0,00;0;186;5921;85678;550301;0;0;0;0;0;0;0;0;9;6;5
2214;24/04/2021;03;06;07;09;11;12;13;14;16;17;19;21;22;23;25;0,00;0;397;13160;151322;787661;0;0;0;0;0;0;0;0;5;10;7
2215;26/04/2021;02;03;04;06;07;09;11;13;15;17;18;19;23;24;25;0,00;11;1082;28002;289311;1391525;0;0;0;0;0;0;0;0;5;10;8
2216;27/04/2021;01;02;03;04;06;09;10;13;14;15;17;19;21;22;25;0,00;2;238;8612;103218;558450;0;0;0;0;0;0;0;0;6;9;5
2217;28/04/2021;01;06;07;09;10;11;14;15;16;18;19;20;22;23;25;0,00;1;188;7130;96117;558450;0;0;0;0;0;0;0;0;7;8;4
2218;29/04/2021;03;04;05;06;11;12;13;15;16;17;18;20;21;23;24;0,00;0;153;7022;95138;544180;0;0;0;0;0;0;0;0;7;8;6
2219;30/04/2021;02;05;06;07;08;10;13;15;16;17;19;20;22;24;25;0,00;3;486;17888;183565;907917;0;0;0;0;0;0;0;0;8;7;6
2220;03/05/2021;01;05;06;07;08;09;10;12;13;16;18;20;23;24;25;0,00;3;351;13902;186447;1063874;0;0;0;0;0;0;0;0;8;7;4
2221;04/05/2021;01;02;03;04;05;08;09;10;12;13;16;18;20;22;23;0,00;1;326;10696;129852;626667;0;0;0;0;0;0;0;0;9;6;5
2222;05/05/2021;02;04;05;06;07;08;09;10;12;13;14;19;22;23;24;0,00;1;277;11408;134334;704431;0;0;0;0;0;0;0;0;9;6;6
2223;06/05/2021;01;04;05;07;08;09;11;12;14;18;20;21;22;24;25;0,00;0;297;9808;112349;584895;0;0;0;0;0;0;0;0;8;7;3
2224;07/05/2021;03;05;06;07;09;10;12;13;14;15;18;19;20;23;24;0,00;3;593;18625;213260;1077454;0;0;0;0;0;0;0;0;7;8;6
2225;08/05/2021;02;03;04;07;08;09;10;11;13;17;19;21;22;23;25;0,00;0;322;12440;140869;676479;0;0;0;0;0;0;0;0;5;10;8
2226;10/05/2021;01;03;04;05;09;10;12;13;14;15;16;17;19;21;22;0,00;4;352;12632;168662;918388;0;0;0;0;0;0;0;0;6;9;5
2227;11/05/2021;02;03;07;08;09;10;11;12;15;17;20;21;22;23;24;0,00;0;195;8005;105464;607532;0;0;0;0;0;0;0;0;7;8;6
2228;12/05/2021;01;04;05;06;07;11;12;13;16;17;18;19;20;22;23;0,00;2;350;11771;154202;850390;0;0;0;0;0;0;0;0;7;8;7
2229;13/05/2021;01;02;03;04;07;08;09;10;14;17;19;20;23;24;25;0,00;1;268;9172;120409;630961;0;0;0;0;0;0;0;0;7;8;6
2230;14/05/2021;03;04;06;08;09;10;11;13;14;15;17;18;19;20;24;0,00;2;537;17555;214815;1071369;0;0;0;0;0;0;0;0;8;7;5
2231;15/05/2021;01;04;05;06;07;08;10;11;16;18;19;20;22;24;25;0,00;2;203;7862;88225;508033;0;0;0;0;0;0;0;0;9;6;4
2232;17/05/2021;02;04;05;06;08;09;12;13;14;19;20;22;23;24;25;0,00;5;517;15638;147294;720536;0;0;0;0;0;0;0;0;9;6;5
2233;18/05/2021;01;02;06;07;08;09;10;12;13;14;15;16;20;21;25;0,00;0;138;5321;78708;502381;0;0;0;0;0;0;0;0;8;7;3
2234;19/05/2021;01;02;03;06;07;11;14;15;17;18;20;21;22;24;25;0,00;3;290;10701;130836;742390;0;0;0;0;0;0;0;0;7;8;5
2235;20/05/2021;02;04;06;07;08;10;11;12;16;17;19;21;22;23;25;0,00;2;267;7851;92744;485200;0;0;0;0;0;0;0;0;8;7;6
2236;21/05/2021;02;03;04;05;08;09;10;11;12;17;18;19;21;22;24;0,00;1;364;10871;123579;643193;0;0;0;0;0;0;0;0;8;7;6
2237;22/05/2021;03;05;06;09;12;13;14;15;17;19;20;21;22;23;25;0,00;2;314;10790;118420;579735;0;0;0;0;0;0;0;0;5;10;6
2238;24/05/2021;01;03;04;05;06;07;10;11;14;15;16;18;19;20;25;0,00;2;258;8375;108847;597113;0;0;0;0;0;0;0;0;7;8;5
2239;25/05/2021;01;02;05;06;07;10;13;14;15;16;17;20;22;23;24;0,00;3;265;8955;87655;483905;0;0;0;0;0;0;0;0;8;7;6
2240;26/05/2021;02;03;04;06;07;09;11;12;13;15;17;18;19;20;25;0,00;2;450;16295;178935;942306;0;0;0;0;0;0;0;0;6;9;7
2241;27/05/2021;01;03;07;08;09;10;13;15;16;18;20;21;23;24;25;0,00;0;320;12564;131050;557108;0;0;0;0;0;0;0;0;6;9;4
2242;28/05/2021;03;04;05;08;09;10;11;12;16;17;19;20;21;22;25;0,00;1;458;11971;145607;775695;0;0;0;0;0;0;0;0;7;8;5
2243;29/05/2021;01;05;06;08;10;11;14;15;17;18;19;20;21;24;25;0,00;0;276;8997;101486;525031;0;0;0;0;0;0;0;0;7;8;4
2244;31/05/2021;04;05;06;08;09;10;11;13;14;15;16;17;21;23;25;0,00;1;268;11406;149558;822245;0;0;0;0;0;0;0;0;6;9;5
2245;01/06/2021;02;05;06;07;08;13;14;16;17;18;21;22;23;24;25;0,00;2;259;8647;96900;531969;0;0;0;0;0;0;0;0;8;7;6
2246;02/06/2021;02;03;04;05;07;08;10;11;12;13;14;15;18;20;25;0,00;1;239;9890;147990;720936;0;0;0;0;0;0;0;0;8;7;6
2247;04/06/2021;01;03;06;07;08;09;10;12;17;18;19;20;22;24;25;0,00;3;274;10305;147448;773257;0;0;0;0;0;0;0;0;8;7;4
2248;05/06/2021;01;02;04;06;07;08;10;11;12;13;14;16;17;23;25;0,00;2;195;8510;95388;533866;0;0;0;0;0;0;0;0;8;7;6
2249;07/06/2021;02;06;11;12;14;15;16;17;18;19;21;22;23;24;25;0,00;1;189;17826;88369;540570;0;0;0;0;0;0;0;0;8;7;5
2250;08/06/2021;04;05;06;10;12;13;14;18;19;20;21;22;23;24;25;0,00;2;441;13541;168916;921534;0;0;0;0;0;0;0;0;9;6;4
2251;09/06/2021;02;04;05;07;09;12;13;14;15;18;19;21;22;23;24;0,00;4;520;13817;154391;709014;0;0;0;0;0;0;0;0;7;8;6
2252;10/06/2021;01;05;06;08;09;10;12;16;17;19;20;21;22;24;25;0,00;0;182;7302;103642;542943;0;0;0;0;0;0;0;0;8;7;3
2253;11/06/2021;02;03;05;06;07;08;12;14;15;16;18;19;20;23;25;0,00;4;496;15135;170077;886664;0;0;0;0;0;0;0;0;8;7;6
2254;12/06/2021;02;03;05;06;07;08;10;12;13;14;19;20;21;24;25;0,00;3;417;10501;108827;560792;0;0;0;0;0;0;0;0;8;7;6
2255;14/06/2021;01;03;06;07;08;11;14;15;17;19;20;21;22;24;25;0,00;0;282;10708;112645;593193;0;0;0;0;0;0;0;0;6;9;5
2256;15/06/2021;01;03;04;05;06;08;09;10;11;12;13;16;20;23;24;0,00;3;287;13041;158428;864246;0;0;0;0;0;0;0;0;8;7;5
2257;16/06/2021;01;04;05;06;07;08;09;11;12;13;15;18;20;22;24;0,00;3;236;8991;117158;643340;0;0;0;0;0;0;0;0;8;7;4
2258;17/06/2021;03;05;06;07;08;10;11;14;15;16;17;19;20;22;24;0,00;4;309;10114;118886;578661;0;0;0;0;0;0;0;0;8;7;6
2259;18/06/2021;05;06;07;08;09;10;14;16;18;19;20;22;23;24;25;0,00;0;277;11214;119497;680975;0;0;0;0;0;0;0;0;9;6;4
2260;19/06/2021;01;02;04;06;09;10;11;12;14;16;17;20;22;23;25;0,00;5;571;16713;185329;948219;0;0;0;0;0;0;0;0;9;6;4
2261;21/06/2021;01;03;04;06;07;08;09;12;13;17;18;22;23;24;25;0,00;2;342;11776;142098;677710;0;0;0;0;0;0;0;0;7;8;5
2262;22/06/2021;02;03;04;06;07;08;09;10;11;19;20;21;22;24;25;0,00;1;201;6449;88282;517601;0;0;0;0;0;0;0;0;8;7;5
2263;23/06/2021;01;02;03;07;08;10;11;14;15;16;18;19;22;23;25;0,00;5;367;9499;110541;570882;0;0;0;0;0;0;0;0;7;8;6
2264;24/06/2021;02;03;04;05;06;08;09;10;12;14;15;16;17;18;19;0,00;2;313;8078;86990;475737;0;0;0;0;0;0;0;0;9;6;5
2265;25/06/2021;02;04;05;07;09;10;12;13;14;15;16;18;19;20;22;0,00;2;460;13795;137802;672255;0;0;0;0;0;0;0;0;9;6;5
2266;26/06/2021;01;03;05;09;10;11;12;13;15;16;19;21;23;24;25;0,00;3;357;12763;119608;539098;0;0;0;0;0;0;0;0;4;11;6
2267;28/06/2021;02;03;05;06;07;09;10;13;14;15;17;19;20;22;24;0,00;4;604;14729;147753;674588;0;0;0;0;0;0;0;0;7;8;7
2268;29/06/2021;01;03;08;10;11;12;14;15;18;19;20;21;23;24;25;0,00;0;235;9254;108619;569094;0;0;0;0;0;0;0;0;7;8;4
2269;30/06/2021;02;03;04;05;07;09;10;11;13;14;17;20;21;22;25;0,00;2;575;18179;189100;925022;0;0;0;0;0;0;0;0;6;9;7
2270;01/07/2021;01;04;05;06;08;10;11;15;16;18;19;20;21;22;25;0,00;3;635;18090;195856;881397;0;0;0;0;0;0;0;0;8;7;3
2271;02/07/2021;02;03;05;06;07;08;10;11;16;17;18;19;21;23;24;0,00;3;197;8180;103948;607859;0;0;0;0;0;0;0;0;7;8;8
2272;03/07/2021;01;02;05;07;08;10;11;13;14;15;16;18;21;22;24;0,00;7;310;9027;101649;528520;0;0;0;0;0;0;0;0;8;7;5
2273;05/07/2021;01;02;04;06;07;08;09;10;11;12;13;17;21;23;25;0,00;2;260;9562;116151;666366;0;0;0;0;0;0;0;0;6;9;6
2274;06/07/2021;02;03;04;06;08;09;10;12;16;17;19;20;22;23;24;0,00;2;275;10726;120739;628743;0;0;0;0;0;0;0;0;10;5;5
2275;07/07/2021;01;02;04;05;07;10;11;12;13;14;15;16;19;20;21;0,00;0;211;8670;119188;675206;0;0;0;0;0;0;0;0;7;8;6
2276;08/07/2021;01;04;05;07;10;12;13;14;15;16;17;18;19;20;21;0,00;2;372;20187;152880;833577;0;0;0;0;0;0;0;0;7;8;5
2277;09/07/2021;02;03;05;10;11;12;13;14;15;17;18;21;22;23;24;0,00;0;159;6841;102198;579357;0;0;0;0;0;0;0;0;7;8;7
2278;10/07/2021;02;04;06;07;10;11;12;13;14;16;17;18;20;21;24;0,00;3;345;12262;145396;773949;0;0;0;0;0;0;0;0;10;5;5
2279;12/07/2021;01;03;05;08;10;11;13;14;15;16;17;18;21;22;25;0,00;3;374;12617;164302;722444;0;0;0;0;0;0;0;0;6;9;5
2280;13/07/2021;02;03;04;07;09;12;16;18;19;20;21;22;23;24;25;0,00;1;434;14781;172803;921247;0;0;0;0;0;0;0;0;8;7;5
2281;14/07/2021;02;03;05;06;07;09;10;11;14;15;16;17;18;20;21;0,00;3;333;10485;119732;657248;0;0;0;0;0;0;0;0;7;8;6
2282;15/07/2021;01;02;04;05;06;10;11;12;13;14;18;20;21;23;24;0,00;2;229;8961;115596;589657;0;0;0;0;0;0;0;0;9;6;5
2283;16/07/2021;01;02;05;07;09;10;11;15;17;18;19;20;22;23;25;0,00;1;355;12881;142782;719363;0;0;0;0;0;0;0;0;5;10;7
2284;17/07/2021;01;03;04;08;09;10;11;14;15;17;19;20;21;23;24;0,00;4;463;10475;111688;563462;0;0;0;0;0;0;0;0;6;9;5
2285;19/07/2021;01;02;06;07;08;10;12;13;15;16;18;20;22;23;24;0,00;1;374;11608;129410;642006;0;0;0;0;0;0;0;0;10;5;4
2286;20/07/2021;02;03;06;08;11;12;13;15;16;17;20;22;23;24;25;0,00;1;226;7213;95688;558969;0;0;0;0;0;0;0;0;8;7;6
2287;21/07/2021;01;03;04;06;07;09;10;11;12;14;16;17;18;19;25;0,00;0;221;8565;108187;585232;0;0;0;0;0;0;0;0;7;8;5
2288;22/07/2021;01;02;03;05;07;09;10;11;12;14;19;20;21;22;25;0,00;3;544;15828;175818;875606;0;0;0;0;0;0;0;0;6;9;6
2289;23/07/2021;01;02;05;07;08;10;12;14;15;16;17;19;20;22;25;0,00;1;482;12626;132316;650904;0;0;0;0;0;0;0;0;8;7;5
2290;24/07/2021;02;03;04;05;08;09;10;11;13;15;19;22;23;24;25;0,00;3;375;14450;181192;922645;0;0;0;0;0;0;0;0;6;9;7
2291;26/07/2021;01;05;06;07;09;12;13;14;16;17;19;20;21;24;25;0,00;11;555;12377;121654;613988;0;0;0;0;0;0;0;0;6;9;5
2292;27/07/2021;03;05;06;07;09;10;11;12;13;18;19;20;22;23;24;0,00;2;399;11532;118772;613432;0;0;0;0;0;0;0;0;7;8;7
2293;28/07/2021;01;02;04;05;08;09;11;12;13;16;18;19;20;21;22;0,00;2;424;7976;99008;535828;0;0;0;0;0;0;0;0;8;7;5
2294;29/07/2021;06;07;08;10;11;12;15;16;17;18;19;22;23;24;25;0,00;1;179;5884;80401;489402;0;0;0;0;0;0;0;0;8;7;5
2295;30/07/2021;01;02;06;09;10;11;12;13;14;16;17;20;23;24;25;0,00;1;310;9440;109280;611401;0;0;0;0;0;0;0;0;8;7;5
2296;31/07/2021;02;03;04;08;09;10;12;14;15;16;18;21;22;23;24;0,00;1;261;8927;104937;526740;0;0;0;0;0;0;0;0;10;5;3
2297;02/08/2021;02;03;07;09;11;13;14;15;17;18;20;21;22;24;25;0,00;4;525;13866;140527;695493;0;0;0;0;0;0;0;0;6;9;6
2298;03/08/2021;01;03;04;06;10;12;13;14;16;18;20;21;23;24;25;0,00;1;478;12098;121134;590419;0;0;0;0;0;0;0;0;9;6;3
2299;04/08/2021;01;03;05;07;08;09;11;12;14;15;16;20;21;23;25;0,00;6;818;14200;135685;659179;0;0;0;0;0;0;0;0;5;10;5
2300;05/08/2021;01;02;03;04;08;09;13;15;16;17;19;22;23;24;25;0,00;0;400;17694;169919;890619;0;0;0;0;0;0;0;0;6;9;6
2301;06/08/2021;03;05;09;10;12;13;15;16;17;18;19;20;22;24;25;0,00;2;626;24732;272720;1383016;0;0;0;0;0;0;0;0;7;8;5
2302;07/08/2021;03;04;06;07;08;10;11;12;13;14;16;17;18;20;21;0,00;1;235;9676;110818;546546;0;0;0;0;0;0;0;0;9;6;5
2303;09/08/2021;01;03;05;07;08;10;11;12;15;18;19;20;21;22;24;0,00;9;445;12892;138698;693565;0;0;0;0;0;0;0;0;7;8;5
2304;10/08/2021;01;02;06;08;09;11;12;13;14;16;18;20;21;22;24;0,00;1;298;9296;105272;548986;0;0;0;0;0;0;0;0;10;5;3
2305;11/08/2021;01;05;07;08;10;11;14;16;17;18;19;22;23;24;25;0,00;0;252;8363;110960;609114;0;0;0;0;0;0;0;0;7;8;6
2306;12/08/2021;01;04;05;06;07;08;09;11;14;15;16;18;20;21;22;0,00;1;286;10136;128694;719789;0;0;0;0;0;0;0;0;8;7;3
2307;13/08/2021;01;04;05;06;08;09;11;12;13;14;15;17;19;20;23;0,00;0;238;8606;109421;645912;0;0;0;0;0;0;0;0;6;9;6
2308;14/08/2021;01;02;03;04;06;10;15;17;18;19;20;22;23;24;25;0,00;1;265;8835;117444;690695;0;0;0;0;0;0;0;0;8;7;5
2309;16/08/2021;01;03;04;07;09;10;11;12;13;17;18;19;22;24;25;0,00;8;755;17001;157391;703960;0;0;0;0;0;0;0;0;6;9;6
2310;17/08/2021;01;03;05;06;07;10;11;13;16;18;20;22;23;24;25;0,00;6;711;21825;210793;907207;0;0;0;0;0;0;0;0;7;8;6
2311;18/08/2021;01;03;04;05;09;10;12;13;14;15;18;19;20;21;25;0,00;0;248;9465;121279;652298;0;0;0;0;0;0;0;0;6;9;4
2312;19/08/2021;01;02;03;06;07;10;11;12;14;15;18;20;21;22;25;0,00;2;352;10979;129179;721285;0;0;0;0;0;0;0;0;8;7;4
2313;20/08/2021;04;05;06;07;08;10;11;12;14;15;18;19;20;22;25;0,00;0;253;9784;123361;650855;0;0;0;0;0;0;0;0;9;6;4
2314;21/08/2021;01;02;07;08;09;11;13;14;15;17;19;20;23;24;25;0,00;5;413;12083;146052;748914;0;0;0;0;0;0;0;0;5;10;7
2315;23/08/2021;03;07;08;11;12;13;14;16;17;18;19;21;22;23;25;0,00;0;216;8789;119604;604570;0;0;0;0;0;0;0;0;6;9;7
2316;24/08/2021;02;03;04;05;06;09;10;13;14;15;16;17;19;24;25;0,00;3;387;12011;147317;794589;0;0;0;0;0;0;0;0;7;8;6
2317;25/08/2021;01;02;03;05;06;07;09;14;15;16;17;20;21;23;25;0,00;0;207;8544;108665;561698;0;0;0;0;0;0;0;0;5;10;6
2318;26/08/2021;02;05;06;07;08;11;13;16;17;18;19;20;21;24;25;0,00;0;209;8695;121086;724145;0;0;0;0;0;0;0;0;7;8;7
2319;27/08/2021;02;03;08;12;13;14;15;16;17;19;21;22;23;24;25;0,00;1;373;14630;214720;1120740;0;0;0;0;0;0;0;0;7;8;6
2320;11/09/2021;01;02;03;05;06;09;12;13;15;17;21;22;23;24;25;0,00;57;10288;292658;3577748;18451178;0;0;0;0;0;0;0;0;5;10;6
2321;13/09/2021;01;02;06;07;08;09;10;12;13;14;15;17;22;23;24;0,00;0;187;7283;105970;655457;0;0;0;0;0;0;0;0;8;7;5
2322;14/09/2021;01;02;05;06;07;11;12;13;14;16;18;21;22;23;24;0,00;0;306;12047;164160;914113;0;0;0;0;0;0;0;0;8;7;6
2323;15/09/2021;01;04;07;08;11;13;14;16;17;19;21;22;23;24;25;0,00;5;719;23636;280405;1493687;0;0;0;0;0;0;0;0;6;9;6
2324;16/09/2021;01;02;03;05;08;09;10;11;13;14;16;17;19;20;25;0,00;1;213;9258;122740;668265;0;0;0;0;0;0;0;0;6;9;7
2325;17/09/2021;01;02;03;04;05;06;07;08;09;14;17;18;21;23;25;0,00;1;235;8777;117987;658250;0;0;0;0;0;0;0;0;6;9;6
2326;18/09/2021;02;03;04;05;06;08;11;12;13;14;16;20;22;23;25;0,00;1;185;7301;101051;572532;0;0;0;0;0;0;0;0;9;6;6
2327;20/09/2021;01;02;03;04;06;07;08;11;13;15;17;19;20;21;25;0,00;1;255;10757;125348;656284;0;0;0;0;0;0;0;0;5;10;7
2328;21/09/2021;03;04;05;06;07;08;09;11;14;15;17;20;21;23;25;0,00;2;232;8908;121524;612387;0;0;0;0;0;0;0;0;5;10;6
2329;22/09/2021;01;03;04;05;10;11;12;13;14;16;17;18;19;20;24;0,00;2;209;11403;105100;598692;0;0;0;0;0;0;0;0;8;7;6
2330;23/09/2021;02;04;05;08;10;11;12;13;14;15;16;18;20;22;23;0,00;4;603;19346;212689;1025666;0;0;0;0;0;0;0;0;10;5;5
2331;24/09/2021;03;04;05;07;08;09;10;13;14;15;16;20;22;24;25;0,00;3;298;10255;128395;691325;0;0;0;0;0;0;0;0;8;7;4
2332;25/09/2021;01;04;06;07;08;09;10;11;14;17;18;20;22;24;25;0,00;0;222;7993;101060;545567;0;0;0;0;0;0;0;0;9;6;3
2333;27/09/2021;01;04;06;07;08;09;10;11;13;15;17;18;19;20;23;0,00;2;288;12103;171302;935561;0;0;0;0;0;0;0;0;6;9;6
2334;28/09/2021;02;03;05;07;13;14;16;17;18;20;21;22;23;24;25;0,00;2;244;9854;112705;605486;0;0;0;0;0;0;0;0;7;8;7
2335;29/09/2021;02;03;04;05;06;07;09;13;15;16;19;21;22;24;25;0,00;0;236;9289;114013;604972;0;0;0;0;0;0;0;0;6;9;6
2336;30/09/2021;01;03;04;06;10;11;12;13;14;16;17;18;20;22;25;0,00;1;385;14583;178880;894420;0;0;0;0;0;0;0;0;9;6;4
2337;01/10/2021;01;02;04;05;06;08;09;10;11;14;16;19;20;21;24;0,00;3;308;14976;118515;633174;0;0;0;0;0;0;0;0;9;6;4
2338;02/10/2021;01;02;03;04;05;07;08;10;11;12;13;15;16;19;21;0,00;1;304;9066;121385;579068;0;0;0;0;0;0;0;0;6;9;7
2339;04/10/2021;01;03;06;07;08;10;11;14;18;19;20;22;23;24;25;0,00;2;334;9813;132793;682824;0;0;0;0;0;0;0;0;8;7;5
